image_index,structure,dice,iou,hd95
00001836_073.png,Right Lung,0.9651862068912265,0.9327148645667229,0.0
00001836_073.png,Heart,0.9297947847482657,0.8688004613484891,3.605551275463989
00001836_074.png,Left Lung,0.9589703178305281,0.9211748082264717,1.0
00001836_074.png,Right Lung,0.9280367061040325,0.8657355260096222,2.8284271247461903
00001836_074.png,Heart,0.8893160813242934,0.800692317923037,5.830951894845301
00001836_075.png,Left Lung,0.9556485355604107,0.9150641025559556,1.0
00001836_075.png,Right Lung,0.913842846631703,0.8413541666579025,4.0
00001836_075.png,Heart,0.9340978593200756,0.8763448572532443,2.23606797749979
00001836_076.png,Left Lung,0.9715571729507203,0.9446875872898343,0.0
00001836_076.png,Right Lung,0.9355281207081726,0.8788659793723828,3.539060233169809
00001836_076.png,Heart,0.9071277677732014,0.8300400916261449,4.0
00001836_077.png,Left Lung,0.9732657180790051,0.9479236597204572,0.0
00001836_077.png,Right Lung,0.9291056910518747,0.867597935004883,2.8284271247461903
00001836_077.png,Heart,0.9181947458953805,0.8487615884758716,2.8284271247461903
00001836_078.png,Left Lung,0.9682015191135553,0.9383630011567262,0.0
00001836_078.png,Right Lung,0.9569281741749087,0.9174134997059851,1.0
00001836_078.png,Heart,0.9385465908105236,0.884208937184719,2.0
00001836_079.png,Left Lung,0.3739696312283304,0.22998932763527244,24.20743687382041
00001836_079.png,Right Lung,0.5491366790338136,0.3784896007076132,30.083217912982647
00001836_079.png,Heart,0.5434528241647513,0.3731103483504483,26.890512410071018
00001836_080.png,Left Lung,0.9601384860065494,0.923333033376016,0.0
00001836_080.png,Right Lung,0.9578074966992004,0.9190312669354868,1.0
00001836_080.png,Heart,0.9276710684204106,0.8650993562711293,2.0
00001836_081.png,Left Lung,0.9766322422502335,0.9543316514072151,0.0
00001836_081.png,Right Lung,0.8992590954279593,0.8169580068232172,4.47213595499958
00001836_081.png,Heart,0.9223553182210826,0.8558992901987961,2.23606797749979
00001836_082.png,Left Lung,0.9768954470392345,0.9548344245093952,0.0
00001836_082.png,Right Lung,0.952046932783114,0.9084824144954546,1.0
00001836_082.png,Heart,0.9357915717473249,0.8793311036671662,1.0
00001836_083.png,Left Lung,0.9650710342911724,0.9324997814030558,0.0
00001836_083.png,Right Lung,0.9141441604681642,0.8418651235161154,3.1622776601683795
00001836_083.png,Heart,0.928820385710411,0.8671005061335199,1.4142135623730951
00001836_084.png,Left Lung,0.9649106899947189,0.9322004204543429,0.0
00001836_084.png,Right Lung,0.9121391655054069,0.8384704519022192,2.23606797749979
00001836_084.png,Heart,0.9262659589662439,0.8626586506230773,3.1622776601683795
00001836_085.png,Left Lung,0.9422509484289154,0.8908076514267551,2.8284271247461903
00001836_085.png,Right Lung,0.9090682144360664,0.8332951944984748,3.0
00001836_085.png,Heart,0.9058417179688704,0.8278891023767789,4.123105625617661
00001836_086.png,Left Lung,0.9711625255310411,0.9439416327951242,0.0
00001836_086.png,Right Lung,0.9534193470170609,0.9109850677056257,1.0
00001836_086.png,Heart,0.9533198028344931,0.910803324087108,1.0
00001836_087.png,Left Lung,0.957038346339878,0.9176160436783954,1.0
00001836_087.png,Right Lung,0.9161593099891161,0.8452896430562282,4.47213595499958
00001836_087.png,Heart,0.9257261104062838,0.8617226196909504,2.23606797749979
00001836_088.png,Left Lung,0.9654182676683236,0.9331483801598965,0.0
00001836_088.png,Right Lung,0.9299620132898269,0.869092522732759,3.0
00001836_088.png,Heart,0.9204859193752036,0.852685421983981,4.0
00001836_089.png,Left Lung,0.9582270106749918,0.9198040460771132,0.0
00001836_089.png,Right Lung,0.9295774647841545,0.8684210526235883,2.0
00001836_089.png,Heart,0.9273920552612961,0.8646141955318226,3.605551275463989
00001836_090.png,Left Lung,0.9610990600098284,0.9251113585660252,1.0
00001836_090.png,Right Lung,0.9503703703645039,0.9054340155151089,1.5606601717798214
00001836_090.png,Heart,0.9657333890446738,0.9337373737247981,0.0
00001836_091.png,Left Lung,0.9773319959830625,0.9556688897513174,0.0
00001836_091.png,Right Lung,0.950666973315601,0.9059726027297975,1.0
00001836_091.png,Heart,0.9516185172227524,0.9077025232283173,1.0
00001836_092.png,Left Lung,0.9224279120506108,0.8560243183414146,3.561223913934267
00001836_092.png,Right Lung,0.8855400897222734,0.7945912468951838,5.830951894845301
00001836_092.png,Heart,0.8924000631940875,0.8057061340826576,4.47213595499958
00001836_093.png,Left Lung,0.9580493160668005,0.9194766420713076,1.0
00001836_093.png,Right Lung,0.9534370401463451,0.9110173747021089,1.0
00001836_093.png,Heart,0.9373876788085875,0.8821539710339311,2.0
00001836_094.png,Left Lung,0.9688859776308011,0.9396496959711439,1.0
00001836_094.png,Right Lung,0.931255247686129,0.8713542178054468,2.23606797749979
00001836_094.png,Heart,0.9141293191863555,0.841839949579813,4.0
00001836_095.png,Left Lung,0.9585935692761572,0.9204797867532609,1.0
00001836_095.png,Right Lung,0.9008075950872276,0.8195176668444248,2.8284271247461903
00001836_095.png,Heart,0.923099740445509,0.8571822062958658,3.1622776601683795
00001836_096.png,Left Lung,0.9757216752837655,0.9525942819829551,0.0
00001836_096.png,Right Lung,0.9384939861999744,0.8841155622287175,3.0
00001836_096.png,Heart,0.9382301033621461,0.8836473009199993,1.4142135623730951
00001836_097.png,Left Lung,0.9698012405443482,0.9413729454079162,0.0
00001836_097.png,Right Lung,0.9087251970594796,0.8327189399139909,4.0
00001836_097.png,Heart,0.8849043715771439,0.7935681470016299,3.605551275463989
00001836_098.png,Left Lung,0.9610778443067362,0.9250720461009103,0.0
00001836_098.png,Right Lung,0.9091555134377048,0.8334419109572916,2.0
00001836_098.png,Heart,0.9297024401366961,0.8686392224003912,2.0
00001836_099.png,Left Lung,0.9450412430416985,0.8958087098745721,1.0
00001836_099.png,Right Lung,0.9222306938191797,0.8556846892283406,2.23606797749979
00001836_099.png,Heart,0.918174733735231,0.8487273891332043,3.605551275463989
00001836_100.png,Left Lung,0.914898492273888,0.8431455359334137,3.539060233169809
00001836_100.png,Right Lung,0.9631446691338809,0.9289094056442133,0.0
00001836_100.png,Heart,0.9468624833026535,0.8990872210801372,1.4142135623730951
00001836_101.png,Left Lung,0.9438983128300311,0.8937570352334075,2.0
00001836_101.png,Right Lung,0.9379482012627396,0.8831473214187148,2.0
00001836_101.png,Heart,0.9461181923454075,0.8977460142812295,1.0
00001836_102.png,Left Lung,0.9610338941674663,0.9249906120829422,1.0
00001836_102.png,Right Lung,0.9660342916685178,0.9343001260916229,0.0
00001836_102.png,Heart,0.8887608899064816,0.799792665533241,4.47213595499958
00001836_103.png,Left Lung,0.8428832031393289,0.7284339881904079,7.810249675906654
00001836_103.png,Right Lung,0.9096586398469984,0.8342879332022688,4.0
00001836_103.png,Heart,0.7759500850759585,0.633920296562506,10.770329614269007
00001836_104.png,Left Lung,0.9419056741931486,0.8901906486218959,4.242640687119285
00001836_104.png,Right Lung,0.9129198966349295,0.8397908248058022,3.605551275463989
00001836_104.png,Heart,0.9425867507812098,0.8914081145451759,1.0
00001836_105.png,Left Lung,0.9383478436883056,0.8838562029094702,2.23606797749979
00001836_105.png,Right Lung,0.9556585042965163,0.9150823827533261,1.0
00001836_105.png,Heart,0.9175421840105257,0.8476470588110641,3.0
00001836_106.png,Left Lung,0.9446375250822623,0.8950834879323275,2.0
00001836_106.png,Right Lung,0.9426406926355917,0.8915046059274154,2.0
00001836_106.png,Heart,0.9526451612841764,0.9095725021447632,1.4142135623730951
00001836_107.png,Left Lung,0.9575680188539555,0.9185904079815453,1.0
00001836_107.png,Right Lung,0.9474548440010119,0.9001560062302189,1.4142135623730951
00001836_107.png,Heart,0.8484298674051051,0.7367591806964396,6.708203932499369
00001836_108.png,Left Lung,0.9655486693357385,0.9333920704763577,0.0
00001836_108.png,Right Lung,0.9536654845593066,0.9114346038347434,1.0
00001836_108.png,Heart,0.8931858612352603,0.8069881201843887,4.47213595499958
00001836_109.png,Left Lung,0.9576368876034695,0.9187171689160564,1.4142135623730951
00001836_109.png,Right Lung,0.9352184494093451,0.8783195472259651,3.0
00001836_109.png,Heart,0.8917311608888657,0.8046162893148395,5.656854249492381
00001836_110.png,Left Lung,0.9545412969863964,0.9130358705081973,0.0
00001836_110.png,Right Lung,0.9244868035134134,0.859577368770057,4.0
00001836_110.png,Heart,0.9064128395684956,0.8288437102817173,4.5249223594993335
00001836_111.png,Left Lung,0.8612906760114972,0.7563744828177006,9.486832980505138
00001836_111.png,Right Lung,0.9009916741745718,0.819822428094771,11.40175425099138
00001836_111.png,Heart,0.8826713145502002,0.7899835796257803,3.605551275463989
00001836_112.png,Left Lung,0.9602824360056057,0.9235993208736282,1.0
00001836_112.png,Right Lung,0.9497257252674901,0.9042644841599798,1.0
00001836_112.png,Heart,0.8827457942270458,0.7901029055570505,6.324555320336759
00001836_113.png,Left Lung,0.9760568110888342,0.9532333645646369,0.0
00001836_113.png,Right Lung,0.9478130062430697,0.9008028153425623,2.0
00001836_113.png,Heart,0.9351808360659528,0.8782531980461954,2.0
00001836_114.png,Left Lung,0.9621913221366218,0.9271374798267866,0.0
00001836_114.png,Right Lung,0.9345389992181596,0.877121732782702,1.0
00001836_114.png,Heart,0.9057794349569355,0.8277850589668705,4.0
00001836_115.png,Left Lung,0.9010436432594827,0.8199084865680747,7.218003284763257
00001836_115.png,Right Lung,0.93420823412732,0.87653917401246,2.0
00001836_115.png,Heart,0.8852903409838401,0.7941891718828339,5.385164807134504
00001836_116.png,Left Lung,0.9612118625945756,0.9253204074850039,1.0
00001836_116.png,Right Lung,0.936299977406052,0.880229348047566,3.0
00001836_116.png,Heart,0.938661710029905,0.8844133099695796,1.4142135623730951
00001836_117.png,Left Lung,0.9356002060753237,0.8789932236134318,2.23606797749979
00001836_117.png,Right Lung,0.9421562233434899,0.8906383382254516,2.0
00001836_117.png,Heart,0.9598278335648028,0.9227586206755133,0.0
00001836_118.png,Left Lung,0.9461839069591497,0.8978643552774741,1.0
00001836_118.png,Right Lung,0.9422418296804885,0.8907913511042608,1.0
00001836_118.png,Heart,0.8349999999930416,0.716738197414639,9.848857801796104
00001836_119.png,Left Lung,0.9690285819273549,0.9399179889379575,0.0
00001836_119.png,Right Lung,0.9379529225023118,0.8831556927892902,2.0
00001836_119.png,Heart,0.913815693689665,0.8413081356273783,5.0
00001836_120.png,Left Lung,0.9593932827694067,0.9219556888145763,1.0
00001836_120.png,Right Lung,0.945158941998634,0.8960202438360245,2.0
00001836_120.png,Heart,0.8872828150030129,0.7974019157486235,5.0
00001836_121.png,Left Lung,0.9636075949324736,0.929770992358526,1.0
00001836_121.png,Right Lung,0.9332195434129869,0.8747999999912519,2.8284271247461903
00001836_121.png,Heart,0.9149329263321155,0.8432040272306307,5.0
00001836_122.png,Left Lung,0.9730285127101308,0.9474737368589546,0.0
00001836_122.png,Right Lung,0.9195130599165612,0.8510172828609601,4.0
00001836_122.png,Heart,0.860605100579276,0.7553176699464018,5.830951894845301
00001836_123.png,Left Lung,0.9389979219536412,0.8850104456747474,1.4142135623730951
00001836_123.png,Right Lung,0.9323753702594543,0.8733175914890989,2.23606797749979
00001836_123.png,Heart,0.9132515704388778,0.8403523258898933,3.605551275463989
00001836_124.png,Left Lung,0.9574910957909363,0.9184488419476576,1.0
00001836_124.png,Right Lung,0.9475004704199491,0.9002383790119161,1.4142135623730951
00001836_124.png,Heart,0.8949157445512771,0.8098167539161019,4.0
00001836_125.png,Left Lung,0.9478102821492651,0.9007978942099136,1.4142135623730951
00001836_125.png,Right Lung,0.9566135084371681,0.9168352438647241,1.0
00001836_125.png,Heart,0.9168656087563763,0.8464929339965449,3.605551275463989
00001836_126.png,Left Lung,0.9666776914132351,0.9355045210775745,1.0
00001836_126.png,Right Lung,0.9497742986060809,0.9043525571174716,1.0
00001836_126.png,Heart,0.9167929566218027,0.8463690872638725,3.1622776601683795
00001836_127.png,Left Lung,0.9536728255928181,0.9114480144636794,1.4142135623730951
00001836_127.png,Right Lung,0.8686389284350121,0.7677822317444972,7.0710678118654755
00001836_127.png,Heart,0.9056448290007852,0.8275602409534694,5.0
00001836_128.png,Left Lung,0.8825648049465704,0.7898129653096984,5.0990195135927845
00001836_128.png,Right Lung,0.8842415638261207,0.7925026915846872,8.06225774829855
00001836_128.png,Heart,0.6741780879452267,0.5084982242451992,19.428007582219685
00001836_129.png,Left Lung,0.8975467702042995,0.8141359161065065,6.324555320336759
00001836_129.png,Right Lung,0.9028764411266864,0.8229487315484242,4.242640687119285
00001836_129.png,Heart,0.7396820298639819,0.5869011212973126,18.027756377319946
00001836_130.png,Left Lung,0.957146022597132,0.9178140404477493,1.0
00001836_130.png,Right Lung,0.945428773914052,0.8965053763348169,1.4142135623730951
00001836_130.png,Heart,0.9384914211643048,0.8841110094406205,2.0
00001836_131.png,Left Lung,0.9358861619596455,0.8794981594104162,1.4142135623730951
00001836_131.png,Right Lung,0.9451383921149774,0.895983307241565,1.0
00001836_131.png,Heart,0.9093032843142139,0.8336903111902018,4.0
00001836_132.png,Left Lung,0.9717465009085814,0.9450456543714486,0.0
00001836_132.png,Right Lung,0.9244871235218,0.8595779220692007,3.0
00001836_132.png,Heart,0.9035349567878748,0.8240435592373686,5.0
00001836_133.png,Left Lung,0.9642767673682836,0.9310178018485775,0.0
00001836_133.png,Right Lung,0.8734674994166466,0.7753593429078505,6.0
00001836_133.png,Heart,0.9324753324673317,0.8734930075410144,2.8284271247461903
00001836_134.png,Left Lung,0.9676123783483466,0.9372568578460123,0.0
00001836_134.png,Right Lung,0.9588741806904069,0.9209974077160722,1.0
00001836_134.png,Heart,0.9522812070370342,0.9089091590539934,1.0
00001836_135.png,Left Lung,0.9485993317872501,0.9022243950060927,2.0
00001836_135.png,Right Lung,0.937863961091806,0.8829979651720212,2.3249218495865343
00001836_135.png,Heart,0.9149909255831942,0.843302555856506,3.644996147917375
00001836_136.png,Left Lung,0.9544850498299232,0.9129329520105423,1.4142135623730951
00001836_136.png,Right Lung,0.9168553074278565,0.8464753727875454,4.123105625617661
00001836_136.png,Heart,0.8925263837971675,0.8059120964500724,5.0
00001900_000.png,Left Lung,0.9521838128653262,0.9087317265723285,1.0
00001900_000.png,Right Lung,0.9590248962572698,0.9212755356100104,1.0
00001900_000.png,Heart,0.9405221002600079,0.8877222455426611,1.0
00001900_001.png,Left Lung,0.9682175622463284,0.9383931406646809,0.0
00001900_001.png,Right Lung,0.9726315789400554,0.9467213114615527,0.0
00001900_001.png,Heart,0.9428676066568131,0.8919106183805317,2.0
00001900_002.png,Left Lung,0.9805825242657419,0.9619047618930171,0.0
00001900_002.png,Right Lung,0.9819963662336508,0.964629529464958,0.0
00001900_002.png,Heart,0.9407751350237773,0.8881731973360499,2.0
00001900_003.png,Left Lung,0.9455006337060717,0.8966346153711443,1.4142135623730951
00001900_003.png,Right Lung,0.9373829831430733,0.8821456538647593,2.53224755112299
00001900_003.png,Heart,0.9443707772877162,0.8946046177665437,2.8284271247461903
00001900_004.png,Left Lung,0.9512230848033453,0.9069832402107963,1.0
00001900_004.png,Right Lung,0.9792654028378005,0.9593731862918238,0.0
00001900_004.png,Heart,0.9683188908078453,0.9385835237073165,1.0
00001900_005.png,Left Lung,0.9606762679964892,0.9243282323060087,1.0
00001900_005.png,Right Lung,0.9821726175396082,0.9649697330458968,0.0
00001900_005.png,Heart,0.9718209125949662,0.9451864218009852,1.0
00001900_006.png,Left Lung,0.9635215498684108,0.9296107890579721,1.0
00001900_006.png,Right Lung,0.9592288943000263,0.9216521183636187,1.0
00001900_006.png,Heart,0.9505195447719732,0.9057048561856718,1.4142135623730951
00001900_007.png,Left Lung,0.980141551563388,0.9610564613803927,0.0
00001900_007.png,Right Lung,0.9821246747314055,0.9648771812719252,0.0
00001900_007.png,Heart,0.9305783694913928,0.8701697655477741,3.0
00001900_008.png,Left Lung,0.9647798742062517,0.9319562575800129,0.0
00001900_008.png,Right Lung,0.9751991412859431,0.9515986769465093,0.0
00001900_008.png,Heart,0.9351688593453467,0.8782320723362854,1.4142135623730951
00001900_009.png,Left Lung,0.9726039235937032,0.9466689098091072,0.0
00001900_009.png,Right Lung,0.971415182747802,0.9444191343820134,0.0
00001900_009.png,Heart,0.9593174487466515,0.9218156368541929,1.0
00001900_010.png,Left Lung,0.9733321826100514,0.9480497646108264,0.0
00001900_010.png,Right Lung,0.9593471131038109,0.9218704192183836,1.0
00001900_010.png,Heart,0.9324741332280588,0.8734909028928161,2.23606797749979
00001900_011.png,Left Lung,0.9646240378851049,0.9316654753262092,1.0
00001900_011.png,Right Lung,0.9768094633363843,0.9546701502161375,0.0
00001900_011.png,Heart,0.9640626991145401,0.9306187722852673,0.0
00001900_012.png,Left Lung,0.9584683017066261,0.9202488059433493,1.0
00001900_012.png,Right Lung,0.9564716720350271,0.9165747075599583,1.0
00001900_012.png,Heart,0.899125191514362,0.8167370027761808,4.242640687119285
00001900_013.png,Left Lung,0.9669519032091549,0.9360182804779204,1.0
00001900_013.png,Right Lung,0.9796207919451849,0.9600556187465548,0.0
00001900_013.png,Heart,0.9582280712005273,0.9198060004407871,0.0
00001900_014.png,Left Lung,0.964285714279313,0.9310344827466859,1.0
00001900_014.png,Right Lung,0.9569713333661345,0.9174928398224554,1.0
00001900_014.png,Heart,0.9628094415603753,0.928285968018114,1.0
00001900_015.png,Left Lung,0.9680030629493628,0.9379902480290652,0.0
00001900_015.png,Right Lung,0.9671752195968147,0.9364368845016064,0.0
00001900_015.png,Heart,0.9343918704291242,0.8768625581013605,4.123105625617661
00001900_016.png,Left Lung,0.9569377990362283,0.9174311926479881,0.0
00001900_016.png,Right Lung,0.9689876347221518,0.9398409440618286,1.0
00001900_016.png,Heart,0.9594119872401263,0.9219902357855823,1.0
00001900_017.png,Left Lung,0.9606125187389642,0.9242102065473237,1.0
00001900_017.png,Right Lung,0.9643986809276236,0.9312451260601606,0.0
00001900_017.png,Heart,0.967836600534289,0.9376776981583341,0.0
00001900_018.png,Left Lung,0.9818744473844542,0.9643942683316776,0.0
00001900_018.png,Right Lung,0.9572741297138824,0.918049659064479,1.0
00001900_018.png,Heart,0.9505542168583079,0.9057678177644055,1.0
00001900_019.png,Left Lung,0.9827023498614335,0.9659929419158487,0.0
00001900_019.png,Right Lung,0.9793506019629379,0.9595367457683796,0.0
00001900_019.png,Heart,0.9588246303485043,0.9209059859622343,1.0
00001900_020.png,Left Lung,0.9648343079846796,0.9320578487355822,1.0
00001900_020.png,Right Lung,0.9684353741430718,0.9388024267879346,0.0
00001900_020.png,Heart,0.9487733949672003,0.9025393672733361,1.4142135623730951
00001900_021.png,Left Lung,0.9573446327616006,0.9181793551758578,0.0
00001900_021.png,Right Lung,0.93860020566851,0.8843041148879025,1.4142135623730951
00001900_021.png,Heart,0.8744401791356811,0.7768935625866578,5.385164807134504
00001900_022.png,Left Lung,0.9375473126330663,0.8824367652140642,1.0
00001900_022.png,Right Lung,0.9575715160444618,0.9185968445632998,0.0
00001900_022.png,Heart,0.9123431808910373,0.8388152998833336,4.104639781774944
00001900_023.png,Left Lung,0.9662903225728524,0.934779216711893,0.0
00001900_023.png,Right Lung,0.9609694048272011,0.9248711340087001,1.0
00001900_023.png,Heart,0.9066487575477951,0.8292383292255953,5.0
00001900_024.png,Left Lung,0.904126287554677,0.8250278086671298,3.605551275463989
00001900_024.png,Right Lung,0.8989891074296764,0.8165124555043913,5.385164807134504
00001900_024.png,Heart,0.8563768670941678,0.7488278633523265,8.246211251235321
00001900_025.png,Left Lung,0.9292019773929272,0.8677658697301276,2.8284271247461903
00001900_025.png,Right Lung,0.9489553461618274,0.9028687246507192,1.0
00001900_025.png,Heart,0.926120923905179,0.8624070852307069,2.0
00001900_026.png,Left Lung,0.9520991307476224,0.9085774796874589,1.0
00001900_026.png,Right Lung,0.9717807812195768,0.9451105012141396,0.0
00001900_026.png,Heart,0.9615058504242707,0.9258654474048683,1.0
00001900_027.png,Left Lung,0.9450867051937762,0.8958904109435636,1.0
00001900_027.png,Right Lung,0.9551696921787279,0.9141864329821093,1.0
00001900_027.png,Heart,0.9512255508710801,0.9069877242539033,1.4142135623730951
00001900_028.png,Left Lung,0.9347021827512513,0.877409272427897,1.0
00001900_028.png,Right Lung,0.969924171415439,0.941604631911636,0.0
00001900_028.png,Heart,0.9500533092680221,0.9048586158271387,1.4142135623730951
00001900_029.png,Left Lung,0.9425731639891167,0.8913838119949281,1.0
00001900_029.png,Right Lung,0.9568074364856414,0.9171915808739102,1.0
00001900_029.png,Heart,0.8910407929783374,0.8034928492738794,5.656854249492381
00001900_030.png,Left Lung,0.9043464078862892,0.8253944626254035,2.8284271247461903
00001900_030.png,Right Lung,0.9283382214546603,0.866260456461156,2.0
00001900_030.png,Heart,0.9332796965637993,0.8749057213568052,1.4142135623730951
00001900_031.png,Left Lung,0.8972673104489699,0.8136761691668777,5.0
00001900_031.png,Right Lung,0.9559510286447308,0.9156189555015035,1.0
00001900_031.png,Heart,0.9112426035458396,0.836956521731612,9.486832980505138
00001900_032.png,Left Lung,0.8956276445619215,0.810983397177347,4.0
00001900_032.png,Right Lung,0.9530376444219589,0.9102883588357625,1.0
00001900_032.png,Heart,0.8883544020534268,0.7991345476421542,6.4031242374328485
00001900_033.png,Left Lung,0.9436365566187916,0.8932877813325304,1.0
00001900_033.png,Right Lung,0.9427324255590414,0.8916687207186139,2.0
00001900_033.png,Heart,0.8941402497555516,0.8085476024947137,7.615773105863909
00001900_034.png,Left Lung,0.9052578951678588,0.8269142944005645,3.0
00001900_034.png,Right Lung,0.9091123840966804,0.8333694239840475,4.123105625617661
00001900_034.png,Heart,0.9190084532732521,0.8501532283541143,2.8284271247461903
00001900_035.png,Left Lung,0.8921839261701066,0.8053538373799608,3.0
00001900_035.png,Right Lung,0.9430201140741937,0.8921835946274461,1.0
00001900_035.png,Heart,0.9356106408659027,0.8790116444108774,1.4142135623730951
00001900_036.png,Left Lung,0.9666173326675989,0.9353914703861332,0.0
00001900_036.png,Right Lung,0.9662388392789742,0.9346828609860367,0.0
00001900_036.png,Heart,0.932656431580325,0.8738108882421339,2.0
00001900_037.png,Left Lung,0.9398174026370428,0.8864674868034013,2.23606797749979
00001900_037.png,Right Lung,0.8954846388388344,0.8107489224028724,6.4031242374328485
00001900_037.png,Heart,0.8748231056163976,0.777498284921364,6.082762530298219
00001900_038.png,Left Lung,0.9463558367194179,0.898174041768413,1.0
00001900_038.png,Right Lung,0.9599824420150707,0.9230444569369296,0.0
00001900_038.png,Heart,0.9553465778105789,0.9145105520339273,0.0
00001933_000.png,Left Lung,0.978723404249248,0.9583333333216917,0.0
00001933_000.png,Right Lung,0.9781481481436196,0.9572308807452226,0.0
00001933_000.png,Heart,0.9564789287026735,0.9165880354610948,1.0
00001946_000.png,Left Lung,0.885202738275538,0.794048181376255,4.0
00001946_000.png,Right Lung,0.8032269379108857,0.6711606096052618,11.40175425099138
00001946_000.png,Heart,0.780825128917243,0.6404537588802066,11.0
00001946_001.png,Left Lung,0.8725675908311299,0.7739422636203767,5.0
00001946_001.png,Right Lung,0.9044356292742116,0.8255431204604091,3.605551275463989
00001946_001.png,Heart,0.8141962421590487,0.68661971829259,10.0
00001946_002.png,Left Lung,0.9502900490767487,0.9052882162743532,2.0
00001946_002.png,Right Lung,0.9313084582024408,0.8714473931701214,2.0
00001946_002.png,Heart,0.9240457524620994,0.8588150979250164,1.4142135623730951
00001946_003.png,Left Lung,0.8928455284480256,0.8064326626405283,4.123105625617661
00001946_003.png,Right Lung,0.8944699347911578,0.8090869375155223,4.0
00001946_003.png,Heart,0.8968601331979366,0.8130067276037087,5.0990195135927845
00001946_004.png,Left Lung,0.9104544772693081,0.8356277532924611,3.1622776601683795
00001946_004.png,Right Lung,0.9416581371457926,0.8897485493073721,1.0
00001946_004.png,Heart,0.8948673443975346,0.809737491568101,4.0
00001946_005.png,Left Lung,0.9528787260028347,0.9099984401667447,1.0
00001946_005.png,Right Lung,0.8823632538492079,0.7894901960660472,6.082762530298219
00001946_005.png,Heart,0.9025380710545363,0.822386678981906,4.47213595499958
00001946_006.png,Left Lung,0.9669256026189883,0.9359689922335509,0.0
00001946_006.png,Right Lung,0.8923729595048199,0.8056619483629366,8.06225774829855
00001946_006.png,Heart,0.8891982828531244,0.8005013578274389,6.363839778884804
00001946_007.png,Left Lung,0.9677260812502643,0.9374702428037222,0.0
00001946_007.png,Right Lung,0.9339844456417618,0.8761452324249043,2.0
00001946_007.png,Heart,0.9128883013759037,0.8397373540651815,2.8284271247461903
00001946_008.png,Left Lung,0.9668897813389835,0.9359018659133397,1.0
00001946_008.png,Right Lung,0.8842291789635338,0.7924827951157141,7.615773105863909
00001946_008.png,Heart,0.9180202071758791,0.848463356953937,2.0
00001946_009.png,Left Lung,0.9685631900909447,0.939042683745547,0.0
00001946_009.png,Right Lung,0.9510141906441832,0.9066034851588719,1.0
00001946_009.png,Heart,0.9143063757874615,0.8421403196971106,3.0
00001946_010.png,Left Lung,0.9742392073533316,0.9497723195674104,0.0
00001946_010.png,Right Lung,0.9449954914252029,0.8957264957111842,2.0
00001946_010.png,Heart,0.9053291535936636,0.8270332187668492,2.8284271247461903
00001946_011.png,Left Lung,0.9735198798436999,0.9484059756514954,0.0
00001946_011.png,Right Lung,0.9160682226143322,0.8451345755576931,4.123105625617661
00001946_011.png,Heart,0.9452506596202148,0.8961851156786287,1.0
00001946_012.png,Left Lung,0.9434830925468844,0.8930127723381966,1.4142135623730951
00001946_012.png,Right Lung,0.9064634409310053,0.8289283366097445,2.23606797749979
00001946_012.png,Heart,0.935062439952593,0.8780443802836363,1.4142135623730951
00001946_013.png,Left Lung,0.9584629955286262,0.9202390231109349,1.0
00001946_013.png,Right Lung,0.9433039353669065,0.8926918221224198,1.0
00001946_013.png,Heart,0.912698412688624,0.8394160583776008,3.1622776601683795
00001946_014.png,Left Lung,0.939254418528596,0.8854662559383161,1.4142135623730951
00001946_014.png,Right Lung,0.8997870555533343,0.817829912013867,8.06225774829855
00001946_014.png,Heart,0.8994082840150848,0.817204301061096,6.0
00001946_015.png,Left Lung,0.9591066847671713,0.9214265004215508,1.0
00001946_015.png,Right Lung,0.9623929141791607,0.9275118947533234,1.0
00001946_015.png,Heart,0.9432050657482395,0.892514749246082,1.4142135623730951
00001946_016.png,Left Lung,0.9633923608277345,0.9293703079373469,0.0
00001946_016.png,Right Lung,0.9643443969687451,0.9311438997155141,0.0
00001946_016.png,Heart,0.9646732856041944,0.9317573594796664,0.0
00001946_017.png,Left Lung,0.966579292259448,0.9353202282667198,1.0
00001946_017.png,Right Lung,0.9121751483169367,0.8385312643902515,4.47213595499958
00001946_017.png,Heart,0.9021880307632911,0.8218056061008044,4.47213595499958
00001946_018.png,Left Lung,0.9629460549268588,0.9285399853128607,1.0
00001946_018.png,Right Lung,0.9520295202885746,0.9084507042132813,1.0
00001946_018.png,Heart,0.9598153895045769,0.9227356181009374,1.0
00001946_019.png,Left Lung,0.9675608749404245,0.9371602174458401,1.0
00001946_019.png,Right Lung,0.8640287154870179,0.7606078844303249,7.615773105863909
00001946_019.png,Heart,0.8969461750495664,0.8131481481330899,3.1622776601683795
00001946_020.png,Left Lung,0.9666406723770328,0.9354351836167125,0.0
00001946_020.png,Right Lung,0.9444489896020253,0.8947450007612038,2.0
00001946_020.png,Heart,0.9399352151694591,0.8866771433405505,2.0
00001946_021.png,Left Lung,0.9531644538490416,0.9105197634467707,1.0
00001946_021.png,Right Lung,0.9088871769668121,0.8329910141099744,6.4031242374328485
00001946_021.png,Heart,0.9183756842804283,0.8490708566120401,4.0
00001946_022.png,Left Lung,0.943800310162146,0.893581317285784,1.0
00001946_022.png,Right Lung,0.9036544850425114,0.8242424242302403,3.605551275463989
00001946_022.png,Heart,0.8807358412476153,0.7868882733003345,5.0
